Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1783968012.3126,11:40:12.312,neutral,frown,0.304865,neutral,0.0
1783968012.3438,11:40:12.343,neutral,frown,0.304865,neutral,0.0
1783968012.3749,11:40:12.374,neutral,frown,0.190412,neutral,0.0
1783968012.406,11:40:12.406,neutral,frown,0.190412,neutral,0.0
1783968012.4372,11:40:12.437,neutral,frown,0.190412,neutral,0.0
1783968012.4685,11:40:12.468,neutral,frown,0.190412,neutral,0.0
1783968012.4999,11:40:12.499,neutral,frown,0.30012,neutral,0.0
1783968012.5312,11:40:12.531,neutral,frown,0.30012,neutral,0.0
1783968012.5625,11:40:12.562,neutral,frown,0.30012,neutral,0.0
1783968012.5939,11:40:12.593,neutral,frown,0.30012,neutral,0.0
1783968012.625,11:40:12.625,neutral,frown,0.46312,neutral,0.0
1783968012.6561,11:40:12.656,neutral,frown,0.46312,neutral,0.0
1783968012.6875,11:40:12.687,neutral,frown,0.46312,neutral,0.0
